Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
5.124301, -484.71, -484.71, -484.7771, -484.7771, 0.00125652, 0.01800016, 0.8584264, 0.1831447
5.22452, -489.0888, -489.0888, -489.1817, -489.1817, 0.001366292, 0.01823135, 0.8896956, 0.1869758
5.325026, -492.2661, -492.2661, -492.3312, -492.3312, 0.001500893, 0.01821837, 0.9212182, 0.201624
5.426176, -494.5074, -494.5074, -494.5305, -494.5305, 0.001532956, 0.01799022, 0.953358, 0.1628929
5.52635, -496.0804, -496.0804, -496.1133, -496.1133, 0.001578623, 0.01797865, 0.9860421, 0.1341586
5.627369, -497.2142, -497.2142, -497.2259, -497.2259, 0.001682103, 0.01807723, 1.01876, 0.1504673
5.72899, -498.0199, -498.0199, -498.0283, -498.0283, 0.001579388, 0.01757685, 1.051742, 0.05811327
5.829077, -498.5867, -498.5867, -498.5926, -498.5926, 0.001612255, 0.01822985, 1.083823, 0.05905636
5.92926, -498.9912, -498.9912, -498.9954, -498.9954, 0.001645302, 0.01798432, 1.116835, 0.07876552
6.030825, -485.3665, -485.3665, -483.7781, -483.7781, 0.001649664, 0.01819967, 1.148708, 0.03649755
6.130845, -441.8881, -441.8881, -441.2958, -441.2958, 0.001822874, 0.01791923, 1.178611, 0.1052273
6.232044, -425.7868, -425.7868, -425.5182, -425.5182, 0.001968805, 0.01778169, 1.207041, 0.1467227
6.332786, -417.4344, -417.4344, -417.3555, -417.3555, 0.002161749, 0.01795732, 1.234407, 0.2008239
6.433959, -412.1493, -412.1493, -412.097, -412.097, 0.002142897, 0.01757145, 1.261459, 0.1435934
6.535054, -408.743, -408.743, -408.669, -408.669, 0.002373892, 0.01772236, 1.287809, 0.2231927
6.636308, -406.1271, -406.1271, -406.1013, -406.1013, 0.002406817, 0.01763336, 1.314893, 0.1833339
6.736842, -404.3716, -404.3716, -404.3349, -404.3349, 0.002465472, 0.01792379, 1.340284, 0.1734365
6.837815, -403.1332, -403.1332, -403.1201, -403.1201, 0.002611414, 0.01773923, 1.366984, 0.2030556
6.938848, -402.227, -402.227, -402.2176, -402.2176, 0.002649634, 0.01784751, 1.392386, 0.1754452
7.04001, -401.5829, -401.5829, -401.5762, -401.5762, 0.002754421, 0.01794603, 1.422736, 0.1651125
7.140424, -401.1204, -401.1204, -401.1157, -401.1157, 0.00284416, 0.01748772, 1.448945, 0.1782687
7.24102, -400.7997, -400.7997, -400.7997, -400.7997, 0.003007446, 0.01773366, 1.474758, 0.2145185
7.343161, -355.7797, -355.7797, -355.3137, -355.3137, 0.00313302, 0.01765959, 1.499886, 0.2289873
7.444376, -331.9564, -331.9564, -331.7714, -331.7714, 0.003244606, 0.01757537, 1.52173, 0.2390276
7.545878, -320.7065, -320.7065, -320.6092, -320.6092, 0.003309381, 0.0175418, 1.542823, 0.1972729
7.645971, -314.6272, -314.6272, -314.5634, -314.5634, 0.003411037, 0.01757841, 1.563614, 0.2447907
